Store_ID,SKU_ID,Current_Stock,Avg_Weekly_Demand,Demand_StdDev,Max_Shelf_Capacity,Total_Shelf_Space,Holding_Cost_per_Unit,Stockout_Penalty,Spoilage_Risk
STR095,SKU0087,33,39,8.56,41,902,2.0,2.72,0.89
STR095,SKU0088,15,29,8.39,30,902,1.86,4.87,0.84
STR095,SKU0089,38,69,9.56,67,902,1.03,3.49,0.81
STR095,SKU0090,69,91,25.59,99,902,2.62,2.82,0.21
STR095,SKU0091,45,83,9.19,98,902,2.71,5.5,0.87
STR095,SKU0092,21,33,5.34,30,902,2.93,2.99,0.61
STR095,SKU0093,7,13,2.05,14,902,0.8,4.27,0.61
STR095,SKU0094,0,46,10.36,42,902,1.23,5.26,0.27
STR095,SKU0095,8,13,1.64,14,902,2.21,3.2,0.63
STR095,SKU0096,57,86,23.78,83,902,2.64,5.64,0.57
STR095,SKU0097,68,98,26.04,96,902,2.38,3.66,0.58
STR095,SKU0098,10,86,19.82,95,902,1.64,3.89,0.33
STR095,SKU0099,9,27,5.18,26,902,2.31,2.96,0.58
STR095,SKU0100,90,97,27.8,87,902,0.68,4.76,0.25
STR096,SKU0001,46,75,19.96,89,902,2.16,4.23,0.21
STR096,SKU0002,12,57,11.39,59,902,0.52,5.91,0.35
STR096,SKU0003,26,42,10.1,44,902,0.62,4.94,0.76
STR096,SKU0004,17,67,14.3,70,902,2.39,5.16,0.62
STR096,SKU0005,43,92,20.02,106,902,1.69,3.2,0.83
STR096,SKU0006,52,82,13.63,71,902,0.65,4.99,0.47
STR096,SKU0007,24,37,7.12,30,902,1.7,4.45,0.44
STR096,SKU0008,31,44,5.09,42,902,0.66,3.91,0.69
STR096,SKU0009,12,19,3.26,19,902,1.37,5.24,0.48
STR096,SKU0010,53,74,17.7,67,902,0.89,5.92,0.47
STR096,SKU0011,24,51,14.82,54,902,1.05,2.83,0.53
STR096,SKU0012,33,94,27.51,77,902,0.99,5.26,0.28
STR096,SKU0013,10,18,3.8,20,902,1.43,5.72,0.34
STR096,SKU0014,56,69,15.27,75,902,0.77,3.6,0.62
STR096,SKU0015,17,24,3.29,21,902,1.82,3.77,0.63
STR096,SKU0016,36,66,15.78,60,902,1.52,5.28,0.61
STR096,SKU0017,46,78,8.9,87,902,2.6,5.84,0.34
STR096,SKU0018,14,31,4.87,34,902,2.56,5.79,0.5
STR096,SKU0019,63,73,17.06,82,902,2.56,2.69,0.84
STR096,SKU0020,43,50,8.1,46,902,1.67,5.55,0.8
STR096,SKU0021,62,96,10.56,114,902,1.23,4.55,0.59
STR096,SKU0022,13,80,21.31,86,902,1.54,3.97,0.83
STR096,SKU0023,46,65,10.53,53,902,2.22,5.46,0.67
STR096,SKU0024,25,32,3.6,31,902,1.82,5.3,0.49
STR096,SKU0025,16,34,3.91,36,902,2.06,4.28,0.74
STR096,SKU0026,10,15,2.26,13,902,2.23,3.94,0.41
STR096,SKU0027,24,43,5.83,49,902,2.8,4.15,0.8
STR096,SKU0028,66,72,18.35,79,902,2.86,3.61,0.43
STR096,SKU0029,7,18,2.96,14,902,2.6,4.88,0.76
STR096,SKU0030,33,69,18.0,80,902,0.66,5.62,0.4
STR096,SKU0031,22,58,7.82,55,902,2.95,3.38,0.84
STR096,SKU0032,40,60,11.91,58,902,2.26,5.39,0.33
STR096,SKU0033,50,69,16.39,76,902,2.23,3.76,0.7
STR096,SKU0034,53,79,18.2,83,902,0.56,2.96,0.49
STR096,SKU0035,22,46,10.13,44,902,1.7,2.64,0.21
STR096,SKU0036,18,40,11.4,36,902,2.07,4.18,0.43
STR096,SKU0037,27,50,7.29,50,902,1.2,4.49,0.34
STR096,SKU0038,55,71,14.11,73,902,0.71,2.52,0.59
STR096,SKU0039,13,67,18.55,70,902,1.83,4.78,0.38
STR096,SKU0040,12,23,2.66,23,902,1.62,4.31,0.25
STR096,SKU0041,19,45,5.0,47,902,0.61,5.99,0.87
STR096,SKU0042,24,45,6.6,44,902,1.8,2.87,0.79
STR096,SKU0043,52,88,19.94,90,902,0.77,4.97,0.23
STR096,SKU0044,15,17,2.58,15,902,1.56,3.26,0.39
STR096,SKU0045,17,35,4.83,30,902,1.18,3.22,0.64
STR096,SKU0046,35,45,8.63,46,902,2.93,2.57,0.42
STR096,SKU0047,12,57,12.7,46,902,0.59,2.52,0.4
STR096,SKU0048,56,94,14.07,77,902,1.9,3.15,0.62
STR096,SKU0049,22,37,5.93,33,902,0.88,3.11,0.34
STR096,SKU0050,58,77,17.15,67,902,1.3,2.5,0.65
STR096,SKU0051,31,71,20.53,67,902,0.96,5.01,0.26
STR096,SKU0052,36,89,20.91,84,902,2.99,4.26,0.43
STR096,SKU0053,6,95,24.38,80,902,0.58,3.89,0.28
STR096,SKU0054,55,85,14.74,76,902,1.85,2.86,0.41
STR096,SKU0055,44,89,13.75,71,902,2.02,3.67,0.68
STR096,SKU0056,47,60,11.45,56,902,2.43,4.15,0.73
STR096,SKU0057,37,51,13.33,57,902,2.06,5.99,0.3
STR096,SKU0058,31,38,7.27,34,902,1.08,4.29,0.72
STR096,SKU0059,33,91,24.51,96,902,2.0,2.57,0.26
STR096,SKU0060,12,19,5.66,15,902,2.94,3.23,0.35
STR096,SKU0061,29,48,5.49,38,902,2.62,3.74,0.55
STR096,SKU0062,49,91,9.93,90,902,1.63,4.1,0.88
STR096,SKU0063,7,10,1.3,9,902,1.69,4.86,0.88
STR096,SKU0064,35,48,8.49,42,902,0.83,4.57,0.53
STR096,SKU0065,25,30,3.79,27,902,1.92,4.28,0.76
STR096,SKU0066,58,74,20.29,60,902,1.2,5.43,0.59
STR096,SKU0067,19,24,2.51,26,902,0.77,3.19,0.73
STR096,SKU0068,11,13,2.12,11,902,1.69,2.77,0.66
STR096,SKU0069,36,69,9.45,61,902,0.61,5.43,0.69
STR096,SKU0070,12,70,20.04,78,902,0.8,4.12,0.51
STR096,SKU0071,28,29,6.78,23,902,1.05,4.44,0.78
STR096,SKU0072,15,19,5.37,17,902,2.98,5.43,0.51
STR096,SKU0073,72,96,28.27,86,902,2.52,5.81,0.69
STR096,SKU0074,21,43,8.58,38,902,1.85,4.43,0.81
STR096,SKU0075,37,57,8.37,45,902,1.08,5.34,0.66
STR096,SKU0076,31,42,5.83,49,902,1.8,4.41,0.56
STR096,SKU0077,48,70,10.12,80,902,2.12,2.62,0.57
STR096,SKU0078,8,19,4.59,18,902,0.51,5.85,0.7
STR096,SKU0079,48,63,6.81,61,902,2.97,5.36,0.26
STR096,SKU0080,57,93,10.26,93,902,2.07,5.14,0.65
STR096,SKU0081,55,74,16.4,73,902,2.97,4.05,0.46
STR096,SKU0082,68,86,19.64,95,902,1.67,5.8,0.29
STR096,SKU0083,10,10,2.33,9,902,2.06,4.21,0.84
STR096,SKU0084,9,14,2.44,12,902,1.65,5.02,0.55
STR096,SKU0085,52,89,23.25,75,902,0.52,2.85,0.52
STR096,SKU0086,23,24,4.96,28,902,2.62,3.27,0.58
STR096,SKU0087,27,37,4.48,30,902,1.62,3.98,0.64
STR096,SKU0088,21,32,8.3,37,902,1.68,4.53,0.34
STR096,SKU0089,17,26,7.56,27,902,1.4,5.32,0.64
STR096,SKU0090,8,22,2.46,21,902,1.58,3.34,0.45
STR096,SKU0091,13,23,4.1,20,902,2.31,5.21,0.7
STR096,SKU0092,6,20,3.95,18,902,2.25,5.61,0.74
STR096,SKU0093,9,37,4.78,37,902,2.52,5.36,0.21
STR096,SKU0094,22,51,13.95,54,902,2.94,4.68,0.7
STR096,SKU0095,26,70,10.98,75,902,1.48,5.33,0.45
STR096,SKU0096,37,73,18.73,71,902,1.35,5.57,0.41
STR096,SKU0097,26,40,9.37,37,902,1.73,4.44,0.46
STR096,SKU0098,64,90,19.76,99,902,0.89,5.34,0.6
STR096,SKU0099,47,82,11.35,95,902,2.4,3.97,0.28
STR096,SKU0100,7,19,2.74,22,902,1.95,4.33,0.69
STR097,SKU0001,9,17,1.86,17,902,1.03,2.68,0.51
STR097,SKU0002,13,30,4.44,24,902,2.66,5.59,0.31
STR097,SKU0003,72,86,14.54,71,902,2.05,2.99,0.56
STR097,SKU0004,38,68,18.13,65,902,0.59,3.47,0.6
STR097,SKU0005,23,59,10.22,64,902,0.99,3.61,0.44
STR097,SKU0006,26,78,19.57,77,902,2.73,2.91,0.83
STR097,SKU0007,47,79,14.84,83,902,1.45,5.73,0.69
STR097,SKU0008,23,39,10.02,44,902,2.96,5.9,0.66
STR097,SKU0009,14,26,7.68,21,902,1.82,5.53,0.24
STR097,SKU0010,62,84,12.43,98,902,1.02,3.71,0.55
STR097,SKU0011,9,29,7.9,27,902,1.98,2.69,0.8
STR097,SKU0012,47,57,12.79,46,902,0.76,3.14,0.67
STR097,SKU0013,47,82,21.6,93,902,2.52,5.2,0.36
STR097,SKU0014,8,11,2.53,12,902,2.07,3.5,0.8
STR097,SKU0015,22,46,8.5,50,902,2.91,5.62,0.46
STR097,SKU0016,7,10,1.46,11,902,2.23,5.42,0.84
STR097,SKU0017,6,13,1.48,14,902,0.62,3.33,0.56
STR097,SKU0018,59,63,13.05,63,902,1.69,4.93,0.75
STR097,SKU0019,19,34,10.13,36,902,1.83,4.05,0.63
STR097,SKU0020,5,12,2.97,10,902,2.79,3.25,0.4
STR097,SKU0021,7,18,2.98,16,902,1.58,4.57,0.66
STR097,SKU0022,61,95,25.22,99,902,1.98,5.43,0.21
STR097,SKU0023,53,96,24.36,105,902,0.96,5.74,0.78
STR097,SKU0024,33,85,13.29,81,902,1.11,2.71,0.88
STR097,SKU0025,43,83,8.54,79,902,1.87,3.97,0.34
STR097,SKU0026,15,43,5.32,50,902,2.24,4.62,0.82
STR097,SKU0027,15,52,14.32,52,902,1.59,3.68,0.32
STR097,SKU0028,47,83,22.19,99,902,1.58,3.61,0.54
STR097,SKU0029,20,31,4.93,35,902,1.14,5.2,0.4
STR097,SKU0030,43,79,12.41,83,902,2.25,5.24,0.33
STR097,SKU0031,7,11,2.84,8,902,0.51,5.05,0.73
STR097,SKU0032,24,75,21.57,68,902,1.78,5.64,0.76
STR097,SKU0033,29,41,10.49,39,902,0.51,4.23,0.79
STR097,SKU0034,14,25,5.53,26,902,1.98,5.26,0.21
STR097,SKU0035,48,85,12.63,81,902,0.58,2.54,0.79
STR097,SKU0036,5,10,2.05,11,902,2.85,5.96,0.24
STR097,SKU0037,41,81,11.88,86,902,1.69,5.72,0.51
STR097,SKU0038,11,57,14.91,53,902,2.21,5.44,0.32
STR097,SKU0039,24,59,10.47,65,902,2.63,4.56,0.83
STR097,SKU0040,4,22,5.87,20,902,1.09,4.4,0.6
STR097,SKU0041,13,24,4.23,19,902,1.85,3.03,0.53
STR097,SKU0042,48,62,16.42,53,902,2.66,2.69,0.51
STR097,SKU0043,44,53,8.83,42,902,1.84,3.4,0.48
STR097,SKU0044,8,17,3.2,19,902,1.48,3.03,0.53
STR097,SKU0045,46,83,18.52,87,902,1.42,4.46,0.6
STR097,SKU0046,44,55,6.27,56,902,1.46,3.66,0.77
STR097,SKU0047,37,78,22.59,83,902,2.04,3.86,0.37
STR097,SKU0048,13,28,6.01,29,902,0.61,2.59,0.76
STR097,SKU0049,26,47,9.47,48,902,1.54,4.42,0.78
STR097,SKU0050,9,20,5.36,22,902,1.9,4.8,0.8
STR097,SKU0051,21,52,14.2,50,902,2.47,3.67,0.86
STR097,SKU0052,9,29,5.93,32,902,1.82,2.96,0.87
STR097,SKU0053,30,29,8.28,32,902,2.82,4.96,0.28
STR097,SKU0054,19,30,3.39,26,902,1.61,2.95,0.81
STR097,SKU0055,72,91,11.16,89,902,2.13,5.36,0.79
STR097,SKU0056,53,66,14.48,74,902,0.54,4.41,0.46
STR097,SKU0057,35,59,10.08,66,902,1.1,3.33,0.68
STR097,SKU0058,23,83,16.01,67,902,2.54,5.65,0.85
STR097,SKU0059,15,35,5.8,31,902,1.97,3.0,0.26
STR097,SKU0060,20,39,7.06,37,902,2.87,4.6,0.45
STR097,SKU0061,28,82,21.69,67,902,2.38,4.66,0.88
STR097,SKU0062,8,40,8.75,36,902,1.62,2.63,0.58
STR097,SKU0063,16,51,15.27,46,902,2.45,4.63,0.26
STR097,SKU0064,42,77,19.82,68,902,1.67,4.93,0.87
STR097,SKU0065,59,70,10.83,67,902,1.33,5.69,0.83
STR097,SKU0066,34,70,10.7,78,902,0.62,4.98,0.76
STR097,SKU0067,56,79,13.21,70,902,2.66,4.2,0.76
STR097,SKU0068,29,87,23.37,89,902,1.55,5.49,0.54
STR097,SKU0069,44,77,8.12,78,902,2.21,3.74,0.81
STR097,SKU0070,58,99,14.46,111,902,0.88,5.49,0.41
STR097,SKU0071,27,26,7.31,24,902,2.57,5.45,0.45
STR097,SKU0072,0,28,6.38,24,902,2.56,4.61,0.35
STR097,SKU0073,28,60,8.72,69,902,1.71,3.71,0.48
STR097,SKU0074,50,79,11.36,89,902,2.18,4.57,0.36
STR097,SKU0075,51,72,19.62,75,902,1.8,5.67,0.44
STR097,SKU0076,22,84,23.42,70,902,1.88,4.73,0.68
STR097,SKU0077,52,89,13.46,71,902,2.72,5.44,0.5
STR097,SKU0078,23,39,7.18,34,902,2.92,3.71,0.74
STR097,SKU0079,33,34,9.08,29,902,1.42,3.52,0.54
STR097,SKU0080,54,84,21.35,71,902,1.33,3.4,0.3
STR097,SKU0081,45,80,21.02,72,902,1.26,4.22,0.72
STR097,SKU0082,15,35,7.13,32,902,2.43,4.01,0.25
STR097,SKU0083,50,65,18.35,71,902,2.31,5.49,0.86
STR097,SKU0084,17,31,5.12,33,902,0.61,2.89,0.79
STR097,SKU0085,51,98,12.87,82,902,0.72,4.44,0.87
STR097,SKU0086,10,28,6.77,33,902,2.12,3.91,0.37
STR097,SKU0087,21,40,8.31,44,902,1.19,5.78,0.54
STR097,SKU0088,27,35,9.48,30,902,0.73,5.26,0.34
STR097,SKU0089,27,51,5.93,43,902,1.53,4.02,0.5
STR097,SKU0090,30,50,13.44,41,902,2.69,4.74,0.37
STR097,SKU0091,16,32,5.08,34,902,1.42,5.11,0.8
STR097,SKU0092,35,56,12.93,50,902,2.24,2.75,0.29
STR097,SKU0093,13,22,2.38,18,902,2.75,4.86,0.36
STR097,SKU0094,41,98,21.75,94,902,0.92,2.99,0.38
STR097,SKU0095,60,75,18.26,81,902,2.02,3.16,0.72
STR097,SKU0096,26,75,13.03,69,902,2.77,4.11,0.64
STR097,SKU0097,19,25,3.58,24,902,0.98,5.93,0.3
STR097,SKU0098,54,82,17.02,71,902,2.97,5.83,0.62
STR097,SKU0099,28,37,9.87,35,902,1.41,5.66,0.79
STR097,SKU0100,28,86,14.17,81,902,1.04,2.62,0.52
STR098,SKU0001,26,44,6.62,42,902,2.59,5.48,0.63
STR098,SKU0002,41,50,7.79,49,902,1.67,5.22,0.57
STR098,SKU0003,47,86,24.93,71,902,2.18,4.25,0.45
STR098,SKU0004,24,40,6.87,33,902,1.72,3.64,0.2
STR098,SKU0005,45,94,9.47,84,902,2.11,5.14,0.33
STR098,SKU0006,9,41,10.51,34,902,0.59,2.87,0.86
STR098,SKU0007,41,63,15.11,56,902,1.38,4.78,0.45
STR098,SKU0008,41,81,10.18,65,902,2.14,4.85,0.41
STR098,SKU0009,29,68,20.19,63,902,1.38,4.44,0.63
STR098,SKU0010,30,50,11.08,44,902,2.44,5.57,0.83
STR098,SKU0011,55,75,15.01,86,902,2.9,3.65,0.41
STR098,SKU0012,43,63,11.12,72,902,0.59,4.17,0.36
STR098,SKU0013,30,49,13.71,45,902,2.64,5.16,0.83
STR098,SKU0014,27,37,5.51,36,902,0.92,5.01,0.74
STR098,SKU0015,35,46,7.23,54,902,2.79,4.47,0.69
STR098,SKU0016,43,74,9.21,74,902,2.87,3.45,0.59
STR098,SKU0017,84,83,20.9,94,902,1.92,3.53,0.5
STR098,SKU0018,23,64,14.02,72,902,1.7,5.09,0.65
STR098,SKU0019,3,13,2.88,15,902,2.4,2.52,0.35
STR098,SKU0020,15,19,2.73,17,902,2.8,4.78,0.77
STR098,SKU0021,24,56,12.89,45,902,1.08,3.37,0.49
STR098,SKU0022,0,84,21.26,70,902,1.46,4.86,0.73
STR098,SKU0023,12,23,3.95,23,902,1.54,3.15,0.77
STR098,SKU0024,43,47,12.23,47,902,2.61,3.82,0.25
STR098,SKU0025,11,21,3.56,19,902,0.84,5.14,0.67
STR098,SKU0026,8,54,13.59,48,902,2.06,5.14,0.41
STR098,SKU0027,14,26,2.78,28,902,1.38,3.23,0.45
STR098,SKU0028,49,89,18.71,83,902,2.71,3.82,0.71
STR098,SKU0029,22,44,12.93,45,902,1.35,4.26,0.87
STR098,SKU0030,29,75,22.22,81,902,2.94,4.56,0.76
STR098,SKU0031,41,84,13.13,81,902,0.54,5.1,0.4
STR098,SKU0032,36,50,9.41,43,902,1.1,2.58,0.7
STR098,SKU0033,40,76,8.56,86,902,1.64,2.9,0.43
STR098,SKU0034,24,38,10.44,31,902,1.14,3.05,0.51
STR098,SKU0035,17,27,5.77,30,902,2.34,3.17,0.29
STR098,SKU0036,14,29,5.13,32,902,2.54,2.61,0.78
STR098,SKU0037,11,23,2.82,23,902,2.24,5.72,0.65
STR098,SKU0038,26,43,12.44,45,902,2.93,3.07,0.8
STR098,SKU0039,15,58,11.95,54,902,1.64,2.76,0.36
STR098,SKU0040,57,63,9.86,71,902,2.95,4.15,0.29
STR098,SKU0041,20,40,6.8,36,902,0.81,5.79,0.77
STR098,SKU0042,36,67,10.33,68,902,2.61,5.88,0.82
STR098,SKU0043,38,51,11.24,40,902,0.6,4.87,0.32
STR098,SKU0044,36,67,19.16,78,902,1.83,3.12,0.65
STR098,SKU0045,44,91,24.69,107,902,1.71,2.51,0.32
STR098,SKU0046,13,39,7.49,42,902,2.64,3.67,0.21
STR098,SKU0047,21,34,9.02,32,902,2.25,2.94,0.58
STR098,SKU0048,35,72,13.29,62,902,1.6,5.14,0.87
STR098,SKU0049,25,28,4.21,27,902,2.74,5.89,0.61
STR098,SKU0050,43,81,24.03,90,902,2.71,2.79,0.5
STR098,SKU0051,4,17,2.73,17,902,0.56,3.89,0.4
STR098,SKU0052,9,12,1.98,12,902,2.68,5.66,0.4
STR098,SKU0053,22,76,22.64,86,902,1.82,5.05,0.38
STR098,SKU0054,58,95,12.04,87,902,2.6,5.54,0.35
STR098,SKU0055,85,90,22.69,102,902,0.95,5.73,0.25
STR098,SKU0056,13,26,7.47,25,902,0.88,3.94,0.73
STR098,SKU0057,12,23,4.65,18,902,2.31,4.93,0.42
STR098,SKU0058,12,18,1.81,19,902,1.19,4.98,0.31
STR098,SKU0059,60,71,12.43,81,902,1.9,4.71,0.62
STR098,SKU0060,17,30,3.67,29,902,2.22,3.64,0.85
STR098,SKU0061,82,85,15.58,83,902,2.03,5.41,0.68
STR098,SKU0062,6,46,11.87,51,902,2.25,5.19,0.33
STR098,SKU0063,8,20,3.75,23,902,2.05,4.06,0.49
STR098,SKU0064,14,29,5.41,34,902,1.45,3.97,0.78
STR098,SKU0065,36,44,9.3,41,902,0.73,2.54,0.24
STR098,SKU0066,40,62,13.41,64,902,2.64,5.45,0.44
STR098,SKU0067,23,56,15.19,63,902,2.62,3.49,0.47
STR098,SKU0068,35,84,13.58,85,902,0.51,4.15,0.52
STR098,SKU0069,12,61,16.12,60,902,2.6,3.94,0.59
STR098,SKU0070,12,17,3.62,17,902,0.88,4.87,0.55
STR098,SKU0071,6,13,2.08,12,902,1.33,3.87,0.31
STR098,SKU0072,27,36,5.72,31,902,1.53,3.13,0.49
STR098,SKU0073,18,53,9.13,43,902,2.2,5.54,0.46
STR098,SKU0074,34,49,11.0,51,902,0.73,3.14,0.85
STR098,SKU0075,33,56,8.19,53,902,2.57,2.6,0.72
STR098,SKU0076,22,53,15.06,61,902,2.86,3.19,0.81
STR098,SKU0077,27,57,12.25,50,902,2.88,4.09,0.7
STR098,SKU0078,59,94,26.7,86,902,0.73,3.98,0.24
STR098,SKU0079,36,61,6.67,72,902,2.8,5.29,0.53
STR098,SKU0080,41,93,15.67,95,902,1.92,3.18,0.74
STR098,SKU0081,50,77,8.05,72,902,2.32,5.21,0.61
STR098,SKU0082,15,20,3.09,22,902,2.83,2.84,0.73
STR098,SKU0083,45,86,23.43,94,902,2.15,4.16,0.87
STR098,SKU0084,54,82,8.8,84,902,1.64,5.53,0.37
STR098,SKU0085,7,13,2.43,15,902,1.81,3.95,0.89
STR098,SKU0086,76,85,10.5,71,902,2.21,5.87,0.28
STR098,SKU0087,49,82,15.04,78,902,2.86,4.71,0.84
STR098,SKU0088,67,86,23.03,96,902,2.72,5.15,0.34
STR098,SKU0089,49,57,12.8,54,902,1.94,4.28,0.7
STR098,SKU0090,15,35,8.66,40,902,1.03,4.0,0.75
STR098,SKU0091,61,86,14.6,74,902,1.37,2.8,0.77
STR098,SKU0092,40,48,13.87,44,902,1.4,2.92,0.51
STR098,SKU0093,47,67,16.2,65,902,1.22,4.5,0.32
STR098,SKU0094,20,28,5.16,30,902,2.37,4.65,0.76
STR098,SKU0095,46,97,17.97,85,902,2.59,5.95,0.65
STR098,SKU0096,111,92,26.1,73,902,1.3,5.5,0.38
STR098,SKU0097,7,86,18.51,102,902,2.62,5.46,0.47
STR098,SKU0098,34,86,20.75,99,902,2.34,3.5,0.41
STR098,SKU0099,23,67,12.29,61,902,1.6,3.94,0.84
STR098,SKU0100,31,37,5.36,36,902,2.25,2.86,0.76
STR099,SKU0001,42,75,18.35,74,902,2.42,4.54,0.82
STR099,SKU0002,7,19,4.21,21,902,1.9,2.74,0.24
STR099,SKU0003,45,95,19.03,98,902,1.61,4.06,0.66
STR099,SKU0004,22,86,19.33,97,902,0.75,4.48,0.39
STR099,SKU0005,46,67,9.49,78,902,0.5,3.3,0.72
STR099,SKU0006,64,82,21.22,84,902,2.84,5.21,0.82
STR099,SKU0007,15,23,6.66,21,902,1.17,4.86,0.74
STR099,SKU0008,37,93,25.87,92,902,2.16,3.02,0.84
STR099,SKU0009,20,24,3.94,27,902,2.86,5.94,0.48
STR099,SKU0010,31,42,7.61,43,902,2.55,4.4,0.64
STR099,SKU0011,3,26,6.8,30,902,0.81,2.59,0.53
STR099,SKU0012,18,33,7.23,38,902,2.5,3.73,0.78
STR099,SKU0013,13,39,8.17,37,902,2.32,5.93,0.59
STR099,SKU0014,72,71,20.26,69,902,1.32,5.66,0.7
STR099,SKU0015,11,22,4.56,23,902,2.22,3.03,0.64
STR099,SKU0016,22,71,14.41,59,902,2.56,5.49,0.8
STR099,SKU0017,32,56,6.07,55,902,1.23,4.66,0.57
STR099,SKU0018,19,25,2.85,21,902,2.67,2.58,0.28
STR099,SKU0019,51,75,7.61,85,902,0.7,5.15,0.86
STR099,SKU0020,40,90,25.44,105,902,1.82,3.94,0.59
STR099,SKU0021,29,52,9.45,44,902,1.08,3.89,0.75
STR099,SKU0022,13,17,3.29,18,902,2.32,3.84,0.68
STR099,SKU0023,11,12,3.23,12,902,0.94,4.59,0.5
STR099,SKU0024,5,21,4.66,23,902,1.35,5.0,0.87
STR099,SKU0025,58,93,20.64,100,902,0.82,4.77,0.71
STR099,SKU0026,13,25,3.98,22,902,2.53,3.35,0.36
STR099,SKU0027,40,87,23.21,79,902,0.83,4.97,0.9
STR099,SKU0028,69,89,11.85,77,902,2.31,2.97,0.9
STR099,SKU0029,30,68,7.52,79,902,2.27,5.9,0.4
STR099,SKU0030,41,58,8.02,58,902,0.86,4.16,0.89
STR099,SKU0031,17,72,11.06,85,902,1.92,2.82,0.63
STR099,SKU0032,34,71,11.11,69,902,1.74,4.52,0.33
STR099,SKU0033,35,58,13.58,59,902,1.99,4.52,0.88
STR099,SKU0034,24,60,8.61,66,902,2.84,2.64,0.27
STR099,SKU0035,46,42,9.88,46,902,0.7,2.54,0.65
STR099,SKU0036,20,39,4.61,34,902,2.55,5.99,0.79
STR099,SKU0037,33,68,8.8,62,902,2.66,3.87,0.78
STR099,SKU0038,39,85,17.15,71,902,0.82,3.36,0.2
STR099,SKU0039,18,24,6.83,26,902,2.14,4.42,0.5
STR099,SKU0040,77,91,24.74,101,902,2.26,2.53,0.26
STR099,SKU0041,15,32,9.4,26,902,1.87,2.55,0.38
STR099,SKU0042,58,87,20.02,78,902,1.76,2.89,0.86
STR099,SKU0043,37,54,12.7,52,902,1.29,5.31,0.82
STR099,SKU0044,19,71,15.98,72,902,2.22,3.37,0.66
STR099,SKU0045,50,88,19.76,88,902,1.21,4.26,0.83
STR099,SKU0046,41,80,10.35,95,902,1.65,3.28,0.42
STR099,SKU0047,6,24,5.01,26,902,2.64,4.41,0.78
STR099,SKU0048,35,55,9.75,46,902,0.72,4.28,0.68
STR099,SKU0049,57,73,13.76,66,902,1.82,3.9,0.71
STR099,SKU0050,33,55,11.26,51,902,1.72,4.02,0.26
STR099,SKU0051,17,65,8.17,60,902,1.45,4.79,0.44
STR099,SKU0052,27,53,9.11,59,902,1.99,5.45,0.23
STR099,SKU0053,41,84,9.47,79,902,0.54,3.62,0.31
STR099,SKU0054,42,38,11.25,37,902,1.73,4.36,0.39
STR099,SKU0055,39,71,8.78,71,902,1.71,5.49,0.61
STR099,SKU0056,34,98,14.87,89,902,1.79,3.09,0.73
STR099,SKU0057,35,61,16.97,56,902,1.03,5.93,0.28
STR099,SKU0058,45,63,12.38,70,902,1.02,5.13,0.24
STR099,SKU0059,59,97,12.33,111,902,2.12,3.78,0.82
STR099,SKU0060,30,66,11.67,53,902,0.73,3.81,0.29
STR099,SKU0061,50,92,11.33,95,902,1.26,3.22,0.51
STR099,SKU0062,53,75,10.5,79,902,2.58,3.44,0.28
STR099,SKU0063,18,31,3.42,33,902,0.76,4.55,0.57
STR099,SKU0064,28,29,5.44,31,902,1.67,2.51,0.27
STR099,SKU0065,26,42,10.98,48,902,2.17,2.58,0.73
STR099,SKU0066,21,81,17.59,67,902,0.85,5.95,0.26
STR099,SKU0067,18,34,7.52,32,902,1.28,3.32,0.5
STR099,SKU0068,28,55,7.71,61,902,1.9,5.4,0.49
STR099,SKU0069,27,82,13.84,93,902,1.32,4.64,0.84
STR099,SKU0070,41,66,17.76,59,902,0.77,4.06,0.5
STR099,SKU0071,52,96,11.29,99,902,1.08,5.06,0.25
STR099,SKU0072,8,14,3.8,12,902,0.77,2.68,0.58
STR099,SKU0073,61,64,12.59,72,902,2.96,5.15,0.71
STR099,SKU0074,39,70,18.72,76,902,1.09,5.5,0.44
STR099,SKU0075,75,98,16.03,87,902,1.83,3.48,0.63
STR099,SKU0076,9,17,2.85,17,902,1.57,3.56,0.29
STR099,SKU0077,17,25,6.26,25,902,1.92,2.86,0.5
STR099,SKU0078,35,57,14.65,51,902,1.75,5.5,0.32
STR099,SKU0079,44,70,10.22,81,902,2.32,5.33,0.39
STR099,SKU0080,13,24,7.07,20,902,2.68,3.99,0.65
STR099,SKU0081,56,74,8.65,73,902,1.21,3.82,0.73
STR099,SKU0082,20,31,3.52,32,902,0.96,4.0,0.42
STR099,SKU0083,7,12,2.63,13,902,2.96,3.97,0.89
STR099,SKU0084,51,63,15.41,54,902,2.67,4.0,0.4
STR099,SKU0085,14,23,6.72,24,902,1.41,3.01,0.31
STR099,SKU0086,36,45,8.14,36,902,2.74,2.55,0.81
STR099,SKU0087,43,91,9.56,102,902,2.18,5.17,0.65
STR099,SKU0088,97,91,20.07,81,902,1.59,3.7,0.68
STR099,SKU0089,47,76,12.0,82,902,2.68,4.22,0.76
STR099,SKU0090,7,19,3.55,19,902,2.19,3.58,0.9
STR099,SKU0091,43,58,11.47,47,902,2.57,3.84,0.4
STR099,SKU0092,55,74,8.35,64,902,1.54,2.76,0.58
STR099,SKU0093,26,66,13.01,59,902,2.5,3.8,0.69
STR099,SKU0094,18,36,6.67,41,902,1.42,4.12,0.3
